EntryID,cluster_id
E9PMC1,unique
Q5U1F1,unique
Q8IPY7,unique
Q95SA6,Q6IAT9
Q80XL0,unique
Q38D42,unique
E9PQN9,unique
D7SFK1,unique
B0CLW6,unique
F4IWU4,unique
Q9VRF5,unique
A0A2R8Q2A2,unique
Q38EJ2,unique
A0A0R4INC4,A0A286YBE9
A0A0R4IE87,unique
O16525,unique
O61539,Q9C446
Q9VFC6,Q9VFC7
Q7JV69,unique
Q38CK4,unique
A0A0A6YXD7,unique
Q7KQM5,unique
B0S8G4,unique
Q9SR67,unique
Q8IN90,Q8IN89
Q5ZR35,unique
Q6YBR7,P11532
A0A126GUS5,unique
Q72EU8,unique
Q9N490,unique
I3L1L3,unique
A0A096MJE4,unique
F5H1Y4,unique
A0A1B0GW50,A0A286Y942
Q9LIF4,unique
A0A0U1RQI6,A0A8I6AEZ5
Q5ZI83,Q9QY78
Q9U4W9,unique
A0A494B9E3,P15920
A0A0S2Z5L0,unique
Q6NWA9,unique
Q9FZK5,unique
Q9UUY2,unique
Q583I0,unique
Q5JZZ4,unique
F4JSP1,unique
A8DYA5,A8DYA6
Q9LY49,unique
A0A494C0T1,unique
Q2F979,O21042
B6UQB6,unique
Q5B5X4,unique
A0A140VKC0,unique
A7S1X3,unique
Q9VAN8,unique
A0A3B3IU30,unique
A0A1D8PTJ1,unique
D6XFK6,unique
Q5LP03,unique
Q9HVR5,unique
O44114,unique
Q2NNC4,Q49S73
Q561P9,unique
B2GV74,B2GV74
Q6IQG8,Q9VWI2
Q20JQ5,P15389
Q57TR7,unique
F1RCB6,A5A3E0
F4JAF4,unique
Q863D2,unique
B4DW98,unique
A0A0R4IUT0,unique
A0A384NPK6,unique
Q9VSC2,unique
D4A5W8,unique
E7EV54,unique
Q9HXE0,unique
Q2F992,unique
O53670,unique
Q7KT94,unique
Q1EC57,unique
A0A0B4LGV1,unique
Q86KU7,unique
A0A024QZP7,O61847
Q90WD3,Q5VI44
A0A024RB45,unique
Q66HB8,unique
Q57YU5,unique
C7U120,P81718
A0A8I5YCG7,unique
Q7KM08,unique
D6XM23,unique
Q9W0E2,unique
Q6R4Z2,unique
A0A0H2UNW3,unique
Q47PJ2,unique
Q99JC6,unique
Q4Q256,unique
O96167,unique
Q53FR9,unique
B4E1H8,unique
E7DN78,unique
Q8MHM0,P14432
Q9C8N0,unique
A1Z6Q2,unique
G3V970,unique
Q9NDH8,Q1J7I5
B0S577,D4AA88
Q383U0,unique
Q9GP63,unique
Q38A53,unique
F1QFN4,P43405
A0A0S2Z5S9,unique
G5EG65,unique
E9QHT5,unique
B0QYV1,Q8BP71
H0Y8A1,unique
Q388D5,unique
Q80Z09,unique
Q5SEJ2,unique
Q8VC95,unique
Q57XG0,unique
Q8MSR5,Q9W4Y3
Q22886,unique
X2JCX9,unique
Q57W11,unique
F1NTJ1,Q8IRI6
A0A0S2Z3P9,unique
A8DQW8,unique
A0A0B4LF16,A0A0B4LF16
A0A0R4IL75,B5L5I6
B3H7M2,unique
H0WF81,P11832
B4XEW1,Q93WM7
Q6P3B5,Q62982
A0A1D8PJG0,unique
A0A060VX90,A0A060Z1U0
Q6FHZ7,G5DC08
A2BHD9,A2BHD8
Q8IIY3,unique
D4A5C0,unique
Q6PHC9,unique
Q9YHZ4,Q502S0
Q22A77,unique
A5A5U1,unique
A0A140LHT8,unique
A0A0B4KGU2,unique
Q9VVN7,unique
Q9VJW1,unique
A0A8I6GI80,P97367
D5GW36,P39745
Q960V6,unique
Q9LR04,unique
E3CTS5,unique
A0A286Y962,Q9Z0V1
Q3V133,unique
Q9I491,unique
Q8JH37,Q92093
Q62982,Q62982
Q568W5,unique
Q9VR13,unique
A3KP10,unique
F1R1U3,unique
P71967,unique
A0A1P8BA81,unique
B3WFV1,unique
Q7K2N0,unique
Q2Q447,unique
A8BBE6,unique
O46173,unique
Q8IQP2,F1QFP1
Q384Q4,unique
Q9VC36,unique
Q9SF45,unique
A9JRS3,unique
K4DI93,D3ZK73
F4ILT1,unique
X2J6K6,unique
Q5BF66,unique
C9JJ79,unique
A0A087WXR7,A0A2R8Y7R8
Q9VL73,unique
A0A1B0GTP1,unique
J3QQM4,A0A0G2K612
W5NVX4,unique
Q57YD7,unique
P70679,Q95552
Q2MZF0,P15389
A9JR89,unique
Q5T3W0,unique
A0A2R8RSG0,A4IG25
F4I9D5,unique
A0A0B4K6X6,unique
D6R9E4,unique
A0A2R8QLV3,unique
Q4JQV2,unique
Q9NHD7,unique
E5RHD0,unique
Q384D7,unique
A0A2R8YEY5,A2ATX1
Q9NBC6,A0A0B4KG35
Q9NDU2,unique
A0A1D8PH08,unique
Q7KSP5,unique
Q58G44,unique
A0A024R2J4,unique
Q8IWG5,unique
Q24193,unique
Q68EI5,unique
D4A9W8,unique
Q6AHX3,unique
Q38B71,unique
Q5AYU5,unique
Q22253,unique
Q94215,unique
Q7ZZU8,unique
Q9CAG1,unique
J3KP89,unique
Q52879,unique
A0A0R4IEI6,Q60603
O88301,Q9D140
O45502,O60884
G8B7R3,F4IMB5
G5EGB3,unique
Q9CED4,unique
Q95TP2,unique
Q8VYI4,unique
O06803,unique
A7X665,unique
Q2UY31,P41964
Q9NI45,unique
F7AR15,unique
E0SE54,unique
Q9U364,unique
H0ZPZ0,Q9JLI0
E9QIT9,unique
Q6GUW9,unique
Q57Y08,unique
Q6W437,X2JC00
Q59LL5,unique
A0A8I6AMY6,A0A8I6AHK0
Q4KCZ1,unique
Q9NIH3,Q9TW27
Q24JN1,unique
F1R5E2,unique
Q6PFQ1,Q9VWI2
O88274,Q8CFX3
F1R7E6,unique
Q7K511,unique
O88325,unique
Q382W2,unique
Q381E6,unique
H0Y5J4,unique
Q8INS9,unique
Q6TU47,unique
A0A8I6AG90,unique
F2Z4U3,unique
F1QV34,unique
Q90464,unique
B0M1K7,unique
A0A2R8RPA6,unique
Q9VR09,unique
Q38EC5,Q9P769
X1WBU9,O18896
Q6NYV1,unique
A0A1D8PH31,unique
Q95RU3,unique
Q6PGZ7,A0A8I5YBA0
H0WFC5,unique
F1M110,Q700Q7
A0A0R4IFH5,A0A2R8QHL5
Q503I7,E9QDQ3
Q9I063,unique
Q4V9Q2,unique
Q9BIW6,unique
A0A2R8Q3B9,unique
A0A669KAE5,unique
A0A024R5S5,unique
B5XA62,B5XFY0
F8W4T4,Q9VGF9
Q2HPG2,Q9JIA1
A0A2R8RVN0,unique
A8R0W3,unique
Q768S5,unique
A0A024R688,A0A024R688
A0A384KL23,unique
Q05AP0,B5XFY0
Q9GPG5,unique
P97880,unique
A0A590UK38,unique
Q11028,unique
B7Z143,unique
A0A2R8RV69,A0A024RDM6
Q4ZJF0,unique
Q381N4,unique
Q4AAD6,unique
Q9VW22,unique
Q9SY05,unique
B7Z153,unique
F1QAE6,unique
A0A494C167,unique
Q9HTG6,unique
A0A024R0A9,unique
B8QSI4,unique
B7JA75,unique
Q8BX16,Q9BY12
E9PKH1,unique
A0A0B4LFJ8,unique
Q9GPK9,unique
Q32PR1,unique
A0A140VJQ5,E9PCR7
A0A0G2KA50,Q96JC1
A0A0R4IVD8,A0A0R4IAG0
Q0E8T1,unique
Q4U0S6,B5X134
A3QZA9,unique
O45189,unique
Q381U6,unique
O75591,F1QEX9
B7ZCV1,Q9P2S2
A0A024R3K9,unique
Q9VW73,unique
M9ND28,M9NFI9
O46231,A0A0B4K6N4
Q95RZ8,unique
Q9I572,unique
F1MF50,F1R417
O06874,unique
A0A8I6AP99,P56518
A3KNT5,P12003
Q2UYN1,P41964
Q384D4,unique
Q68S96,unique
O06614,unique
Q49BK8,Q49BK9
G3V480,P61011
A0A5F9ZI19,A6NHN6
F1Q833,Q9HAZ2
C9JNE2,unique
A0A178V4E1,unique
Q05CI6,B3DGG4
Q6TDU2,unique
F6QYI9,F4JWF6
Q38CD0,P49209
Q8SXW3,unique
Q91QT1,unique
A0A1D8PGH4,unique
Q8MRN8,unique
Q8AW61,Q96QU1
Q7SXP5,unique
F1M4J0,unique
Q38F27,unique
P91280,unique
A1JU68,unique
Q9VYD5,M0QXF9
A0A0G2K2W1,unique
B1AK66,unique
H2L0S5,unique
Q9VES8,unique
F1R083,unique
Q57U07,unique
A0A2R8YCW1,A0A0D9SF53
F1Q908,unique
A0A2R8QME4,A0A669KA35
Q6NLT8,unique
A0A590UJW8,A0A590UJW8
A0A1D8PN92,unique
Q9XZE4,O80412
Q9LR10,unique
O42361,unique
D6XKM9,unique
Q59DX6,unique
B5EV73,unique
Q501D4,unique
A0A0B4LFC1,unique
Q6ZQD4,Q91Y11
A0A1W2Q689,unique
Q94919,G5ECC3
Q95SX0,unique
Q57YT0,unique
E9QHG6,unique
Q6W4T8,unique
O02071,unique
Q388M0,unique
A0A0R4IRM2,unique
A0A0H2UMV2,unique
D9IL84,unique
Q2VMU2,unique
Q388H7,unique
C0PUF7,unique
Q8NMB3,unique
O46342,unique
Q8MSI5,unique
A8KB74,A0A024RBW9
Q386R8,unique
A0A2R8RXK7,E7F6Z8
Q9I184,unique
Q6PEI9,A0A8I6GEX8
E1JIC9,unique
A9Y2A7,unique
Q9U472,unique
F1QFR3,unique
B1AMX8,unique
Q7YU59,unique
A0A0R4IH96,unique
Q9VT48,unique
A0A8I6G2U8,Q6IG08
E7EZI9,unique
Q09590,unique
Q8ISD9,unique
Q3B7F0,I3L0A0
Q389Y4,unique
C1IRX7,B7SVJ5
A0A8I6A2P6,G3I1T3
Q7T138,Q7T138
A0A0A6YW27,Q9Y5G9
F1Q4T8,E1AZA5
B7Z5J7,B5X134
Q386A3,unique
F1D8P4,unique
Q38E18,unique
Q6FGT0,F1QYN2
Q581R3,unique
Q563Y0,O59794
F1RB26,unique
G5EFI9,unique
A0A2R8QLL1,unique
O33193,unique
D3ZQG2,unique
O77325,unique
Q2L6J1,unique
Q8R2V9,Q8CGF4
Q6PBJ5,unique
Q8L9S7,unique
E9QI60,unique
F1QBR2,Q6Q418
F1N8N7,P11835
Q6PHD4,unique
A0A0B4LFF3,A0A0B4KEV7
Q384P8,unique
Q9NHC7,unique
D4AC16,unique
Q8JI03,unique
Q7ZWH9,A0A2R8Y5A3
B0S6S5,Q6P952
E9PSH4,unique
A0A2R8QMM6,A0A2R8QMM6
D4A7Q2,P25089
C8VUL7,unique
E1U7G1,unique
E7ETN2,F1LX86
E0SC32,unique
A2ATX7,unique
Q24163,unique
Q0P4F2,unique
Q38G46,unique
A2RUW3,unique
Q9VY08,unique
Q57VK1,unique
J9VRC5,unique
A0A0R4IH73,Q803Z0
A0A8I6GLZ3,unique
O45815,A5A3E0
Q9QZD1,unique
A0A1L1QZ83,unique
Q8JI33,A0A2R8YDT1
O45298,unique
Q6K8J6,unique
Q9VM18,unique
C6KTE8,unique
C9K0J5,unique
A0A060XMH4,P0CY32
Q9TW12,Q9TW27
E5RJM2,Q8I7M8
Q8SX05,Q9W0A8
B4DI63,unique
A0A8I6AJS5,unique
Q57XU2,unique
A0A8I6GMB2,A0A0B4P4E8
A4FVS4,unique
G5EFC1,Q95QV3
Q57WL3,unique
Q6NY94,unique
Q0P484,unique
J3KSB8,unique
Q5RGQ4,F1QEX9
Q5SVM7,unique
Q3UZI7,unique
F8W038,unique
C9JLV6,A0A5K1VW95
Q9I5P0,unique
Q5TZG4,unique
Q38BK6,unique
C5IX16,unique
A0A1D8PCX0,unique
Q38AR0,unique
Q08CR0,unique
C1BG28,unique
Q99ML6,unique
Q5U3E1,Q9LNK1
Q7ZUX4,Q8VD48
F6XWQ4,F5H2X7
A0A8I5ZSK7,unique
E1JI49,M9ND55
A0A024R1T9,A0A024R1T9
E9PMH2,unique
D3ZUU5,D3ZUU5
Q8VFE3,unique
F4J9K9,unique
A0A3S6CZJ1,H9KVB1
Q7T2V1,unique
F1Q5Q4,M1XYM1
A0A087WWB9,unique
F1QRW4,A0A0B4KGG5
Q8IH74,unique
Q4GZF2,unique
H7C2N1,unique
Q9VLZ8,unique
A0A178U8Q1,unique
Q384E7,unique
Q9VXY9,unique
G5EC75,unique
Q5LJX8,unique
Q6P933,unique
Q6F3E8,unique
Q86NU9,unique
Q9XIR9,unique
R4GMY1,unique
A8E7N5,unique
Q385U0,unique
A0A0G2K7P9,unique
Q2F6K6,unique
Q43457,unique
D3XD59,D3XD50
Q9VUA5,unique
A0A8I6AU02,A0A8I5Y9M9
A0A5F9ZHX8,F5GYY5
A0A060W590,unique
D4A820,unique
E7F6C0,R4GJE6
Q7YU00,unique
Q7TPI9,unique
A0A8I5ZQM9,Q8IVL1
M9MRX1,M9MRS5
A8WGQ0,unique
E9QA15,E7EX44
Q9VU39,Q86NZ5
O77284,unique
Q1PS21,Q7ZVL6
Q08BJ3,Q16445
Q9I689,unique
Q38AT5,unique
Q8IMJ3,unique
F6N9H6,unique
Q9VA61,unique
A0A8I5ZQV1,unique
Q8EE50,unique
A4IG25,A4IG25
A0A8I5ZY39,A0A2R8QDG3
A0A1D8PPR2,unique
A2R805,unique
Q6FT06,unique
F1RDR1,Q8BFY9
F1QLX8,unique
M0RBV9,unique
A0A087WW76,unique
Q5LS31,unique
Q14BF9,unique
A0A060VZ42,unique
Q93759,Q93759
C5VUR1,unique
Q8VZV6,unique
Q330P5,unique
A0A0H3L9W1,unique
C8V9C8,unique
Q9K2H6,unique
Q9GRX2,unique
U3KPX3,Q99PS2
A8KC60,A2RTX5
Q9VI97,unique
Q386E2,unique
A0A0B4K6R0,unique
Q7K159,unique
G3XCZ0,unique
Q9VGH5,unique
Q7K231,unique
Q86WV8,unique
Q9VJC2,unique
A0A0R4IXU9,Q08289
Q389G9,unique
Q9ZUJ2,unique
Q1LUW1,unique
Q0E9J8,A0A0B4K823
U3GPL7,G8BLB4
A0A024B7I3,F1M950
A0A0R4IXP1,unique
A0A1D8PIW0,unique
G5EE70,unique
A0A1W2PPR7,A0A1W2PQA9
A0A1D8PPN1,unique
F6NL73,unique
Q5EB70,unique
Q961W2,unique
Q9XTP7,unique
Q5J1R8,Q5J1R9
H0Z871,unique
Q24591,unique
Q6PBN6,unique
Q568X2,A4UU31
F6T2C8,unique
A8JUP3,unique
K7EK33,unique
G5ECF1,unique
D4A7D7,unique
Q8SRG7,unique
A0A8I5ZTR6,A0A8I6AHL9
A0A509AN42,unique
Q38CB4,unique
D6VPA3,unique
A0A0B4J287,unique
Q86FL8,unique
A3KMY8,unique
Q95W13,unique
Q54PF9,unique
B8A551,Q8BG99
Q76MV3,unique
Q8I2B1,unique
B0S5L5,unique
F1QE03,unique
Q4ZGK7,E7FCN3
F1QKD4,unique
Q95S63,unique
E1C9C6,unique
Q9VHH8,unique
C8Z5H8,unique
Q583J1,unique
A0A1D8PQ80,unique
Q949Y1,unique
Q0E9K8,A0A0B4K823
M9PCQ6,unique
Q8MZ79,unique
C3SQY7,unique
Q51537,unique
Q9BMH9,unique
F8G324,unique
A0A509ANR4,unique
Q8LD45,unique
Q9VDE3,A0A0S2Z507
Q57TS8,unique
Q57V54,unique
Q389H8,unique
A8DY81,unique
B2RYF3,B2RYF3
A7E2K4,Q6FYB0
A0A2R8QBE2,F1QTT1
Q9W1X3,unique
F1SQ09,F1SQ09
A0A024R7F9,unique
M9ND89,unique
H3BP20,A2BHD8
A0A024R7C0,unique
D6RJC2,unique
F1R5T4,unique
Q2LDA1,A0A8I6GEX8
Q14U74,unique
Q9C515,unique
F1RAR6,unique
J3QSX3,unique
A0A1D8PGF0,unique
K7GKN2,P20592
Q4VBT9,P00423
A0A2R8QBL5,Q23158
K7EPM4,D6W5Y5
F1QEP4,F1R9W4
E9QH67,unique
A4IJ72,unique
F6NJ65,unique
A0A499FJD3,unique
A1Z7F5,unique
F8WA05,Q5JS98
Q385E7,unique
Q9L5M5,unique
B4DXW7,unique
Q7JQY8,unique
Q9VBN5,Q8LCL3
Q5UM15,unique
F1RES7,unique
F4IWD3,unique
A2VCZ6,Q92093
G5EE10,unique
D3YW26,unique
Q59U06,unique
H7C4E0,unique
A0A024R8B2,Q5PQN0
A8E1V7,A0A096LNH6
Q8MT55,Q9VUE8
A0A2R8Q8K8,P13607
Q8IHG0,unique
Q57Y23,unique
A0A024R3H3,unique
A0A0H3JX61,unique
A0A024R260,unique
A0A024R5A7,unique
O53652,unique
M0QZK3,Q8INB9
O14956,B3DH68
A0A2R8QCA6,unique
Q91XY8,Q9Y5G9
A0A8I6ARM6,A0A8I6A9A2
Q5K4F8,unique
Q8UUR7,unique
Q7SZF3,unique
P72047,unique
A0A024R1J5,X2JDZ1
B9VMA9,unique
A0A2R8Q5G0,A0A2R8RR02
Q387T6,unique
Q8IP72,unique
Q8MYQ0,unique
Q8I5R3,unique
Q9YH66,Q01546
A5HAK2,unique
O06389,unique
Q4KM27,F1LS62
C9J808,unique
F1QYD4,unique
Q57TU8,unique
Q8VK13,unique
F1R259,unique
Q8MRF8,Q8MRF8
B1ALB4,unique
Q0P926,unique
Q5LPZ7,unique
O53704,unique
Q764P5,unique
A7SDT1,unique
M9PEW1,unique
Q6UPD4,unique
A0A2R8QHZ9,unique
Q387Q8,unique
Q6SYZ0,unique
A8XQE0,unique
F1QG97,unique
Q382F2,unique
H0YCG9,unique
F1R9M2,unique
Q8R1G8,Q9Y6R7
P96935,unique
D6XFK8,unique
G0XYF0,A2AQH1
Q4VB01,unique
A9JNR5,A0A0R4IQG7
A0A8I6ADF7,unique
F1QVV9,F6NJ58
I3L1P1,unique
F1QRZ7,unique
Q6JBY8,unique
Q9A6V0,unique
Q673F1,Q673F1
Q386I6,unique
Q9PVF8,Q61301
Q6PJ05,O59823
A0A8I5ZMY7,Q96JC1
Q7K204,unique
A0A8I5ZQ24,A0A8I5ZWI2
O16511,unique
B0V3V6,unique
O07257,unique
O07181,unique
Q8IMP1,unique
Q38DE2,unique
Q9V426,unique
Q4KAM4,unique
A0JP07,unique
Q9SIS7,unique
A0A0R4IN62,Q4V8C6
Q1LXG2,unique
A0A097BW25,A0A8I6AHK0
Q9VID3,unique
X2JA56,unique
W5UTZ0,unique
Q8R046,unique
Q9VYH1,unique
P72989,unique
A0A0R4IVR8,unique
B7SCJ2,unique
Q2VC82,E7FH14
B8Y5Y5,unique
A9UMV5,unique
A0A6B9WE90,unique
Q9DEX6,D2KE03
A0A1D8PSW6,Q9URW9
Q6EPZ6,unique
A0A1P8B036,unique
B3DGL8,unique
D3YT99,unique
H0Y714,Q6DI25
A1Z870,A0A0B4K7L3
X5D8S1,H3BNQ7
H9G2Y7,B8A467
Q57V19,P26969
F1R2B8,unique
Q5JXI3,Q13642
A0A0B5JK29,unique
Q59UQ1,unique
Q586P5,unique
Q9LV65,unique
C8V264,unique
D3ZU60,unique
Q8IBE2,unique
A0A0B4P4E8,A0A0B4P4E8
Q388R9,unique
A0A494C028,unique
Q8L9Q7,unique
Q501W7,unique
Q3B7V5,Q86BK8
Q3B802,unique
Q9N369,unique
Q9FFV1,Q6FG85
A0A0B4KHM3,unique
Q8AW83,F1R3G4
A0A2R8Q4J7,B9ELD5
F1QVW0,unique
B8A5U4,unique
Q90746,unique
Q567I0,unique
C0LTN1,unique
D3ZGE0,unique
Q583W0,unique
J3KPM9,A0A0G2JX93
Q5RGV6,unique
F4JMQ7,unique
A0A8I5ZV40,A0A024R688
A0A3F2YNW7,A0A0G2JVD3
Q5E593,unique
Q9VS91,unique
A0A1Y7VL79,unique
Q8IQD9,unique
Q9XXG5,unique
E9PJK2,unique
Q6FVB8,unique
A0A0B4KG96,unique
E9QEG1,A0A060WB67
Q9LS71,unique
Q387T5,unique
A0A6H2EEY2,unique
Q6FM03,unique
X5D9D2,unique
Q9VSD3,unique
A0A2R8Q9F2,unique
Q9I5N5,unique
Q380Z4,unique
Q8GWU3,unique
A0A8I5ZRL9,unique
E9QIJ2,unique
Q51918,unique
O18118,unique
Q6NQW5,unique
Q8C067,unique
K7ER44,A0A6I8PU73
E9PFH2,P29375
A0A2R8QF19,unique
Q389V7,unique
Q57XG2,unique
B9VMQ3,unique
A0A3Q4L2R4,A0A3Q4EG79
F1QVE2,Q96QU1
C8V8C3,unique
B0BCZ2,B0BCY9
F4JPJ7,F4JPJ7
Q4GZD0,unique
Q6FSD6,unique
A8MRF3,A8MRF3
A0A087WWK2,unique
A5YV76,unique
Q31604,unique
Q57WF2,unique
G5EDA3,unique
Q4Q8R1,unique
Q8T5F4,Q7KT97
Q383V0,unique
Q5ANJ9,unique
D6REX3,unique
Q5RJC7,unique
A0A1D8PKB4,unique
C8V793,unique
E7F404,unique
F4HS13,unique
Q08BG4,unique
Q8T0G6,unique
U3KQ85,unique
A8WHB2,unique
Q54PW0,unique
Q9IAJ4,unique
Q5AZ10,unique
Q583P4,unique
P79994,unique
Q7JW07,unique
H2KYQ8,unique
Q86BK4,unique
Q6PBV8,unique
Q7K7W5,unique
Q24468,unique
Q9D6T9,unique
A2BEM6,Q8TEW0
M9MSK7,E1JI78
G3V5X4,unique
A0A2R8QAY9,unique
A2ASX7,unique
F1QM88,D3XD50
Q38FZ1,unique
Q3BDU5,A0A2R8QPG3
Q7JVY0,A0A0B4KEJ7
Q78AX0,unique
E9PRQ4,A0A087WUM3
C9JKR2,P19121
A0A0B4KHV4,unique
Q7KI49,unique
Q580K5,unique
A0A096MK70,Q12797
Q95ZR5,unique
Q9VIC6,unique
A0A1D8PJZ6,unique
A0A8I6AHK3,unique
Q1L8E6,unique
Q923T4,unique
H0YLC5,unique
B4DE93,Q59TD5
A0A1B0GVQ5,Q99PV2
Q96BH6,unique
Q1LUZ9,unique
E7EPI9,Q60716
Q4GYH3,unique
A0A0B4KG59,unique
Q57XL1,unique
Q6WDI9,unique
Q2GIN4,Q2GIQ5
Q8MQI1,unique
Q9LHI5,unique
Q9VUX1,unique
A0A1D8PMU9,unique
Q8MII1,unique
D3ZK41,unique
Q380Z5,unique
Q389U1,unique
Q4GZB9,unique
Q9VGF7,unique
A0A0C4DFN8,A0A0A0MT64
A1Z7G0,unique
Q8I0B7,unique
B3DI22,unique
Q9VR95,unique
H9C1B2,unique
Q57WU0,unique
A8DY79,unique
A5PLF1,A0A8I6AQY2
P71639,unique
A0A1D8PHR5,unique
A0A024R5Y1,unique
Q79GN7,unique
B0FPG4,Q0QBH2
Q59DZ5,unique
Q9FJ65,unique
Q9VRY5,unique
P91194,unique
A0A0R4IZV0,Q59GR1
Q9M1E4,unique
Q9I483,unique
Q99NI0,unique
A0A1D8PH87,unique
G5EFK7,unique
F1MMT2,A0A8I5ZPP7
X2JAP2,unique
A0A2R8QAU3,unique
B1WC50,unique
Q4GZ59,unique
A0A0R4IN39,P45448
Q385K1,unique
O80571,unique
G3V5T9,F1SPH6
C6KRN0,unique
Q9ZUV4,unique
Q8IQM3,unique
Q9FXT8,Q9C5U3
Q72DT1,unique
Q4V8E2,A3KNN5
Q6FV91,unique
X1WDA3,unique
Q9VW48,Q8IQV1
E9PK86,A0A024R5K8
Q9W569,unique
Q38B58,unique
B4DNA4,unique
Q6TA36,unique
Q387A4,unique
A8BBF0,unique
A0A8I6GBZ8,A0A8I6A3K6
A0A0B4K6R7,unique
Q8IQR3,unique
M9PDZ8,unique
F1Q5B8,E9PCR7
Q3TNM7,unique
A0A6I8PL42,Q8MRF8
P95136,unique
Q8IM71,unique
Q9VKS9,unique
Q8VKS4,unique
A0A1D8PDV9,unique
Q9NHP8,unique
Q8T8V6,unique
D6W4T8,unique
Q4TU85,unique
Q7MD38,unique
Q3UZI0,A0A0R4IHZ5
Q9GYZ5,unique
E7EXF7,unique
Q90Z31,unique
Q2GJ73,unique
Q57TR8,unique
B6V6V1,Q502A7
F8W9J5,unique
A0A8I5ZQX3,Q9Z138
Q7YZ98,unique
Q500U9,unique
A4JYI2,unique
Q8T9D3,unique
A8WCU3,Q43127
Q8I3B0,Q38CL1
Q6DRE5,unique
Q23995,Q23995
Q8IC44,unique
Q9C8L9,unique
Q9FN35,unique
Q9VGU6,Q9WTP7
G5EDU1,M9PG15
Q389Z1,unique
Q584U4,unique
Q6P5E3,unique
H6ULW9,Q0QBH2
A0A2R8YDR8,unique
A0A1W2PQB6,unique
E0WI15,unique
Q0WSF6,unique
Q09989,unique
Q9FH60,unique
O87079,unique
Q4WHC3,unique
F8W2L1,unique
Q7ZZY7,unique
Q3UNC8,Q2M3M2
F1QFW9,unique
O02057,unique
Q6TNV4,unique
Q6NY50,unique
A0A0S2Z3Y0,unique
D3ZE20,O95644
O86313,unique
Q59WC4,unique
A0A0S2Z5Y1,unique
X1WG58,unique
Q98866,unique
Q2H2M9,unique
O53550,unique
Q1L669,unique
Q57VP5,unique
Q8MPG3,unique
Q586C2,Q586C2
Q4GYI2,unique
C9JAK9,A0A024R472
Q80X68,Q9M1D3
A0A060WMK8,unique
C9JMY5,unique
A0A2R8Q9M3,unique
F1NPE8,B3DJL5
Q383U9,unique
Q57ZN8,unique
Q9VW58,unique
Q9LXY7,unique
Q8IPZ6,unique
O89089,O00555
Q1ZXJ2,unique
Q9I7M6,unique
O29424,unique
Q5ZJ34,unique
Q95RL8,unique
Q8IQC4,unique
Q90XR2,O95500
B3DJI1,C0M005
A0A2R8QUQ3,Q99PS2
A0A2R8PZJ4,unique
B2GV16,A0A2R8QR19
Q9VWB1,unique
Q9SV91,unique
Q7ME71,unique
F4JTQ0,P16140
A0A1D8PTV3,unique
D4A914,unique
Q6DRP3,G3V3A4
Q9SJT6,unique
A4IFW3,A4IFW3
Q8I476,unique
Q9G1G3,unique
D3DTZ5,unique
Q6TGV4,unique
Q757M9,unique
A0A8I6GL89,A0A0G2K5R3
Q9SU17,unique
Q6DRD5,unique
A8JQT4,unique
F1QEX9,F1QEX9
M9PC26,unique
G5EB10,unique
Q68DW7,O70576
A1LU61,unique
Q5RIP7,unique
Q568J9,unique
Q6V4L1,unique
C5MRJ2,unique
Q38DR9,unique
Q747A3,unique
Q9XXJ4,unique
Q8K4Y2,unique
A0A0S0WGX2,unique
F1QE95,P0DPE2
F1Q6T9,unique
E1BVC3,A0A8I6AEZ5
V9HVY1,unique
B8A5T9,Q9HAZ2
Q79AT3,unique
X2JGQ0,M9PI70
Q8VFV2,A0A2I3BR00
A0A2R8Q406,R4GJE6
Q19437,unique
H3BSI4,A0A0A0MSU1
A0A8I6ANQ0,A0A8I6AB09
Q54DH4,unique
A0JGW5,unique
F1QQI6,unique
A0A0B4K6J3,unique
F1RAG0,Q5PU94
A0A1D8PMR7,unique
C9J4G7,E9PCR7
Q9M3C7,unique
Q94AJ9,unique
J9PJE8,unique
Q8CH44,unique
Q9I2F3,unique
Q59EJ3,Q59EJ3
F5H1D6,unique
Q6J514,unique
A0A0G2JX20,unique
Q05331,unique
A0A8I6AIH6,Q9VHJ8
Q586E3,unique
H9G353,unique
Q96C98,A0A0K3AQM0
Q50J87,unique
A0A2U9DQQ3,unique
Q386Z2,unique
Q8IBZ7,unique
Q8ILL9,unique
Q9VKC1,unique
X2J8K5,unique
A0A1D5NSY8,A0A2R8QLT0
E9PSX8,unique
Q9LZJ4,unique
F1QB82,F5GYY5
F5H3X7,B4E0T2
F1QPU2,unique
Q5PR31,unique
Q8II43,Q803P2
A1YQB2,unique
A0A2R8Q4P3,unique
Q96HH0,unique
Q38BN9,unique
F1R3G4,F1R3G4
Q9U403,unique
E9QEX9,unique
Q3LTM3,L7RXH0
Q9I4K5,unique
F1M974,unique
A0A024R9Q9,unique
G7NYT7,G7NYT7
E7ESZ7,unique
Q4VBJ1,unique
E9PS41,unique
Q3J126,unique
Q38CL4,unique
G5ECB9,unique
Q54NS0,unique
A0A8I5Y7L4,O42131
Q57W98,unique
O45285,unique
Q4WKM3,unique
E7D6C3,unique
Q9VPL9,unique
A0A087X0W8,A0A8I5ZMV7
A8R0U9,unique
A6M930,F4JEL4
Q2TXQ7,unique
B5L332,unique
Q8T2G9,unique
Q9W2P5,unique
